file,n,m,cap_factor,corr,replication,find_status,find_found,find_time,find_cuts,find_br_calls,find_first_pne_time,brd_found_pne,brd_time,brd_alpha,opt_status,opt_time,opt_cuts,opt_mip_gap,best_pne_welfare,so_status,so_time,so_welfare,pos
2-15-2-uncorr-9.txt,2,15,0.2,uncorrelated,9,FEASIBLE,True,0.022548913955688477,10,12,0.021549701690673828,True,0.005509376525878906,1.0,OPTIMAL,0.01103353500366211,0,0.0,682.0,OPTIMAL,0.003998279571533203,682.0,1.0
2-15-2-weakcorr-0.txt,2,15,0.2,weakly_correlated,0,FEASIBLE,True,0.026022672653198242,12,14,0.026022672653198242,True,0.007512092590332031,1.0,OPTIMAL,0.02303624153137207,0,0.0,342.0,OPTIMAL,0.009018421173095703,342.0,1.0
2-15-2-weakcorr-1.txt,2,15,0.2,weakly_correlated,1,FEASIBLE,True,0.022159814834594727,10,12,0.022159814834594727,True,0.006518840789794922,1.0,OPTIMAL,0.020546674728393555,0,0.0,337.0,OPTIMAL,0.008000373840332031,337.0,1.0
2-15-2-weakcorr-2.txt,2,15,0.2,weakly_correlated,2,FEASIBLE,True,0.028314590454101562,11,14,0.028314590454101562,True,0.0065195560455322266,1.0,OPTIMAL,0.015035152435302734,0,0.0,385.0,OPTIMAL,0.009512186050415039,385.0,1.0
2-15-2-weakcorr-3.txt,2,15,0.2,weakly_correlated,3,FEASIBLE,True,0.025548696517944336,12,14,0.025548696517944336,True,0.0060002803802490234,1.0,OPTIMAL,0.01199960708618164,0,0.0,341.0,OPTIMAL,0.0035190582275390625,341.0,1.0
2-15-2-weakcorr-4.txt,2,15,0.2,weakly_correlated,4,FEASIBLE,True,0.026047229766845703,12,14,0.026047229766845703,True,0.006516218185424805,1.0,OPTIMAL,0.019031524658203125,1,0.0,353.0,OPTIMAL,0.00451970100402832,353.0,1.0
2-15-2-weakcorr-5.txt,2,15,0.2,weakly_correlated,5,FEASIBLE,True,0.02602219581604004,12,14,0.02602219581604004,True,0.006516218185424805,1.0,OPTIMAL,0.020067214965820312,0,0.0,350.0,OPTIMAL,0.0075092315673828125,350.0,1.0
2-15-2-weakcorr-6.txt,2,15,0.2,weakly_correlated,6,FEASIBLE,True,0.029549598693847656,13,16,0.029549598693847656,True,0.006516456604003906,1.0,OPTIMAL,0.014028549194335938,0,0.0,309.0,OPTIMAL,0.009519100189208984,309.0,1.0
2-15-2-weakcorr-7.txt,2,15,0.2,weakly_correlated,7,FEASIBLE,True,0.03368711471557617,12,16,0.03368711471557617,True,0.006518840789794922,1.0,OPTIMAL,0.03206205368041992,5,0.0,319.0,OPTIMAL,0.007517099380493164,319.0,1.0
2-15-2-weakcorr-8.txt,2,15,0.2,weakly_correlated,8,FEASIBLE,True,0.02628326416015625,12,14,0.02628326416015625,True,0.0065152645111083984,1.0,OPTIMAL,0.02054905891418457,1,0.0,318.0,OPTIMAL,0.005001068115234375,318.0,1.0
2-15-2-weakcorr-9.txt,2,15,0.2,weakly_correlated,9,FEASIBLE,True,0.029541492462158203,14,16,0.029541492462158203,True,0.006528615951538086,1.0,OPTIMAL,0.021559715270996094,1,0.0,352.0,OPTIMAL,0.008042335510253906,352.0,1.0
2-15-5-strongcorr-0.txt,2,15,0.5,strongly_correlated,0,FEASIBLE,True,0.0326540470123291,14,18,0.0326540470123291,True,0.006000518798828125,1.0,OPTIMAL,0.051799774169921875,4,0.0,972.0,OPTIMAL,0.020029544830322266,972.0,1.0
2-15-5-strongcorr-1.txt,2,15,0.5,strongly_correlated,1,FEASIBLE,True,0.0360565185546875,16,20,0.0360565185546875,True,0.00599980354309082,1.0,OPTIMAL,0.07810759544372559,3,0.0,806.0,OPTIMAL,0.02752685546875,806.0,1.0
2-15-5-strongcorr-2.txt,2,15,0.5,strongly_correlated,2,FEASIBLE,True,0.02253556251525879,10,12,0.02253556251525879,True,0.006505489349365234,1.0,OPTIMAL,0.015020608901977539,0,0.0,970.0,OPTIMAL,0.0030007362365722656,970.0,1.0
2-15-5-strongcorr-3.txt,2,15,0.5,strongly_correlated,3,FEASIBLE,True,0.02592611312866211,11,14,0.02592611312866211,True,0.006081104278564453,1.0,OPTIMAL,0.02031540870666504,2,0.0,997.0,OPTIMAL,0.0040013790130615234,997.0,1.0
2-15-5-strongcorr-4.txt,2,15,0.5,strongly_correlated,4,FEASIBLE,True,0.029592037200927734,12,16,0.029592037200927734,True,0.0060007572174072266,1.0,OPTIMAL,0.01200103759765625,0,0.0,956.0,OPTIMAL,0.004998207092285156,956.0,1.0
2-15-5-strongcorr-5.txt,2,15,0.5,strongly_correlated,5,FEASIBLE,True,0.027092695236206055,11,14,0.027092695236206055,True,0.005691051483154297,1.0,OPTIMAL,0.02011895179748535,1,0.0,1031.0,OPTIMAL,0.004000425338745117,1031.0,1.0
2-15-5-strongcorr-6.txt,2,15,0.5,strongly_correlated,6,FEASIBLE,True,0.0252835750579834,12,14,0.0252835750579834,True,0.0069997310638427734,1.0,OPTIMAL,0.061084747314453125,2,0.0,924.0,OPTIMAL,0.018029451370239258,924.0,1.0
