seed,n,m,w,u,regular,brd_found_pne,brd_alpha,brd_time,zr_status,zr_gurobi_status,zr_mip_gap,zr_obj_bound,zr_runtime,zr_time,zr_eis_added_total,zr_eis_added_symmetric,zr_eis_added_core,zr_first_pne_time,best_pne_cost,so_status,so_cost,so_time,pos
0,4,3,12,18,True,True,1.0,0.040002823,OPTIMAL,2,0.0,36.0,0.105521202,0.145524025,0,0,0,0.057005405,36.0,OPTIMAL,36.0,0.075537682,1.0
0,4,3,12,19,True,True,1.0,0.018001795,OPTIMAL,2,0.0,36.0,0.08550024,0.103502035,0,0,0,0.029004097,36.0,OPTIMAL,36.0,0.099585772,1.0
0,4,3,13,18,True,True,1.0,0.044508219,OPTIMAL,2,0.0,39.0,0.093507051,0.13801527,0,0,0,0.055509329,39.0,OPTIMAL,39.0,0.062508106,1.0
0,4,3,13,19,True,True,1.0,0.041006565,OPTIMAL,2,0.0,39.0,0.104727507,0.145734072,0,0,0,0.052006721,39.0,OPTIMAL,39.0,0.159195423,1.0
0,4,3,13,20,True,True,1.0,0.06338048,OPTIMAL,2,0.0,39.0,0.080213308,0.143593788,0,0,0,0.080380917,39.0,OPTIMAL,39.0,0.086513996,1.0
0,4,3,13,21,True,True,1.0,0.019005537,OPTIMAL,2,0.0,39.0,0.09054184,0.109547377,0,0,0,0.030005217,39.0,OPTIMAL,39.0,0.119508505,1.0
0,4,3,14,19,True,True,1.0,0.027024984,OPTIMAL,2,0.0,42.0,0.110530138,0.137555122,0,0,0,0.035027742,42.0,OPTIMAL,42.0,0.070512295,1.0
0,4,3,14,20,True,True,1.0,0.030002832,OPTIMAL,2,0.0,42.0,0.112018824,0.142021656,0,0,0,0.056513786,42.0,OPTIMAL,42.0,0.085016489,1.0
0,4,3,14,21,True,True,1.0,0.040000439,OPTIMAL,2,0.0,42.0,0.080999851,0.12100029,0,0,0,0.054002285,42.0,OPTIMAL,42.0,0.147515535,1.0
0,4,3,14,22,True,True,1.0,0.040070295,OPTIMAL,2,0.0,42.0,0.092655182,0.132725477,0,0,0,0.058999062,42.0,OPTIMAL,42.0,0.142045021,1.0
0,4,3,15,20,True,True,1.0,0.008914709,OPTIMAL,2,0.0,45.0,0.076135635,0.085050344,0,0,0,0.016913652,45.0,OPTIMAL,45.0,0.028521776,1.0
0,4,3,15,21,True,True,1.0,0.038996935,OPTIMAL,2,0.0,45.0,0.103726387,0.142723322,0,0,0,0.049998045,45.0,OPTIMAL,45.0,0.15300107,1.0
0,4,3,15,22,True,True,1.0,0.021031857,OPTIMAL,2,0.0,45.0,0.086931944,0.1079638,0,0,0,0.032948256,45.0,OPTIMAL,45.0,0.165431499,1.0
0,4,3,15,23,True,True,1.0,0.048030376,OPTIMAL,2,0.0,45.0,0.071534157,0.119564533,0,0,0,0.060030937,45.0,OPTIMAL,45.0,0.108529329,1.0
0,4,4,4,4,True,True,1.0,0.007897615,OPTIMAL,2,0.0,16.0,0.015238523,0.023136139,0,0,0,0.01540494,16.0,OPTIMAL,16.0,0.013000965,1.0
0,4,4,4,5,True,True,1.0,0.013997793,OPTIMAL,2,0.0,16.0,0.021510363,0.035508156,0,0,0,0.022507191,16.0,OPTIMAL,16.0,0.025913239,1.0
0,4,4,5,5,True,True,1.0,0.010006428,OPTIMAL,2,0.0,20.0,0.023004293,0.033010721,0,0,0,0.018011332,20.0,OPTIMAL,20.0,0.013000727,1.0
0,4,4,5,6,True,True,1.0,0.031515598,OPTIMAL,2,0.0,20.0,0.027000427,0.058516026,0,0,0,0.039516211,20.0,OPTIMAL,20.0,0.041108847,1.0
0,4,4,6,6,True,True,1.0,0.007996559,OPTIMAL,2,0.0,24.0,0.025999784,0.033996344,0,0,0,0.015995979,24.0,OPTIMAL,24.0,0.019985676,1.0
0,4,4,6,7,True,True,1.0,0.031544924,OPTIMAL,2,0.0,24.0,0.025999784,0.057544708,0,0,0,0.039545298,24.0,OPTIMAL,24.0,0.077509165,1.0
