seed,n,m,w_bar,u_bar,delta,regular,sum_w,sum_u,feasibility_repairs,brd_found_pne,brd_alpha,brd_time,zr_status,zr_gurobi_status,zr_mip_gap,zr_obj_bound,zr_runtime,zr_time,zr_eis_added_total,zr_eis_added_symmetric,zr_eis_added_core,zr_first_pne_time,best_pne_cost,so_status,so_cost,so_time,pos
0,4,5,13,12,0.2,FALSE,54,54,0,TRUE,1,0.022001266,OPTIMAL,2,0,66,0.025009632,0.047010899,0,0,0,0.030004025,66,OPTIMAL,66,0.017822742,1
0,4,5,14,12,0.2,FALSE,58,58,0,TRUE,1,0.009001017,OPTIMAL,2,0,66,0.028047085,0.037048101,0,0,0,0.018002987,66,OPTIMAL,66,0.018577337,1
0,4,5,14,13,0.2,FALSE,58,58,0,TRUE,1,0.008995533,OPTIMAL,2,0,71,0.049692154,0.058687687,0,0,0,0.028069735,71,OPTIMAL,71,0.018593311,1
0,4,5,15,12,0.2,FALSE,61,61,0,TRUE,1,0.018991947,OPTIMAL,2,0,66,0.039106369,0.058098316,0,0,0,0.027005196,66,OPTIMAL,66,0.033076286,1
0,4,5,15,13,0.2,FALSE,61,61,0,TRUE,1,0.008281231,OPTIMAL,2,0,71,0.03106451,0.039345741,0,0,0,0.01735425,71,OPTIMAL,71,0.019936085,1
0,4,5,15,14,0.2,FALSE,61,61,0,TRUE,1,0.009560108,OPTIMAL,2,0,76,0.030321121,0.039881229,0,0,0,0.018554688,76,OPTIMAL,76,0.017903328,1
0,4,6,4,3,0.2,TRUE,16,18,0,TRUE,1,0.02800107,OPTIMAL,2,0,18,0.060044289,0.088045359,0,0,0,0.041523218,18,OPTIMAL,18,0.015001774,1
0,4,6,6,4,0.2,FALSE,24,24,0,TRUE,1,0.006524563,OPTIMAL,2,0,24,0.020600557,0.02712512,0,0,0,0.014125586,24,OPTIMAL,24,0.014992952,1
0,4,6,7,5,0.2,FALSE,28,28,0,TRUE,1,0.007005453,OPTIMAL,2,0,33,0.015997887,0.02300334,0,0,0,0.015003204,33,OPTIMAL,33,0.015999794,1
0,4,6,8,6,0.2,FALSE,32,32,0,TRUE,1,0.007996082,OPTIMAL,2,0,39,0.01751256,0.025508642,0,0,0,0.016512632,39,OPTIMAL,39,0.031996965,1
0,4,6,9,6,0.2,FALSE,36,36,0,TRUE,1,0.007362843,OPTIMAL,2,0,39,0.018809319,0.026172161,0,0,0,0.014991522,39,OPTIMAL,39,0.017429113,1
0,4,6,9,7,0.2,FALSE,36,38,0,TRUE,1,0.041005135,OPTIMAL,2,0,45,0.16558075,0.206585884,0,0,0,0.055005312,45,OPTIMAL,45,0.064896584,1
0,4,6,10,7,0.2,FALSE,42,42,0,TRUE,1,0.009003878,OPTIMAL,2,0,45,0.021998167,0.031002045,0,0,0,0.019000769,45,OPTIMAL,45,0.022000313,1
0,4,6,11,8,0.2,FALSE,46,46,0,TRUE,1,0.009004354,OPTIMAL,2,0,51,0.019601822,0.028606176,0,0,0,0.017510414,51,OPTIMAL,51,0.012994528,1
0,4,6,12,8,0.2,FALSE,50,50,0,TRUE,1,0.013996601,OPTIMAL,2,0,51,0.035640001,0.049636602,0,0,0,0.031514168,51,OPTIMAL,51,0.022975445,1
0,4,6,12,9,0.2,FALSE,50,50,0,TRUE,1,0.0089221,OPTIMAL,2,0,57,0.022923231,0.031845331,0,0,0,0.016845465,57,OPTIMAL,57,0.013157845,1
0,4,6,13,9,0.2,FALSE,54,54,0,TRUE,1,0.011418581,OPTIMAL,2,0,57,0.032996416,0.044414997,0,0,0,0.01941967,57,OPTIMAL,57,0.034517765,1
0,4,6,13,10,0.2,FALSE,54,54,0,TRUE,1,0.007999182,OPTIMAL,2,0,67,0.025008678,0.03300786,0,0,0,0.015999079,67,OPTIMAL,67,0.025998831,1
0,4,6,14,10,0.2,FALSE,58,58,0,TRUE,1,0.010008335,OPTIMAL,2,0,67,0.030999184,0.041007519,0,0,0,0.019008875,67,OPTIMAL,67,0.018008947,1
0,4,6,14,11,0.2,FALSE,58,59,0,TRUE,1,0.018995523,OPTIMAL,2,0,73,0.058527231,0.077522755,0,0,0,0.028990746,73,OPTIMAL,73,0.053674698,1
0,4,6,15,10,0.2,FALSE,61,61,0,TRUE,1,0.011999369,OPTIMAL,2,0,67,0.030507326,0.042506695,0,0,0,0.02199626,67,OPTIMAL,67,0.018994808,1
0,4,6,15,11,0.2,FALSE,61,61,0,TRUE,1,0.01000905,OPTIMAL,2,0,73,0.029998302,0.040007353,0,0,0,0.018010616,73,OPTIMAL,73,0.020008326,1
0,4,7,5,3,0.2,FALSE,20,21,0,TRUE,1,0.033180714,OPTIMAL,2,0,21,0.021999836,0.05518055,0,0,0,0.042180777,21,OPTIMAL,21,0.034996033,1
0,4,7,7,4,0.2,FALSE,28,28,0,TRUE,1,0.016000509,OPTIMAL,2,0,28,0.023519039,0.039519548,0,0,0,0.023999453,28,OPTIMAL,28,0.03806591,1
0,4,7,8,5,0.2,FALSE,32,32,0,TRUE,1,0.011003256,OPTIMAL,2,0,38,0.01999855,0.031001806,0,0,0,0.019003153,38,OPTIMAL,38,0.03599906,1
0,4,7,10,6,0.2,FALSE,42,42,0,TRUE,1,0.016000032,OPTIMAL,2,0,45,0.020999908,0.036999941,0,0,0,0.023999929,45,OPTIMAL,45,0.019268274,1
0,4,7,11,7,0.2,FALSE,46,46,0,TRUE,1,0.009995461,OPTIMAL,2,0,52,0.023999214,0.033994675,0,0,0,0.017994881,52,OPTIMAL,52,0.046515465,1
0,4,7,12,7,0.2,FALSE,50,50,0,TRUE,1,0.01900053,OPTIMAL,2,0,52,0.021529913,0.040530443,0,0,0,0.027530193,52,OPTIMAL,52,0.021002293,1
0,4,7,13,8,0.2,FALSE,54,54,0,TRUE,1,0.019216776,OPTIMAL,2,0,59,0.024999619,0.044216394,0,0,0,0.027221203,59,OPTIMAL,59,0.020513296,1
0,4,7,14,8,0.2,FALSE,58,58,0,TRUE,1,0.020739555,OPTIMAL,2,0,59,0.027009487,0.047749043,0,0,0,0.028738499,59,OPTIMAL,59,0.028999567,1
0,4,7,14,9,0.2,FALSE,58,59,0,TRUE,1,0.08962512,OPTIMAL,2,0,66,0.041524649,0.131149769,0,0,0,0.098631859,66,OPTIMAL,66,0.051560879,1
0,4,7,15,9,0.2,FALSE,61,61,0,TRUE,1,0.019079685,OPTIMAL,2,0,66,0.051525116,0.070604801,0,0,0,0.034088612,66,OPTIMAL,66,0.016997576,1
0,5,3,4,7,0.2,FALSE,20,22,0,TRUE,1,0.031525373,OPTIMAL,2,0,18,0.064317703,0.095843077,0,0,0,0.04152751,18,OPTIMAL,18,0.033997774,1
0,5,3,4,8,0.2,FALSE,20,25,0,TRUE,1,0.030003786,OPTIMAL,2,0,21,0.217030048,0.247033834,0,0,0,0.041999817,21,OPTIMAL,21,0.110509872,1
0,5,3,4,9,0.2,FALSE,20,28,0,TRUE,1,0.023004532,OPTIMAL,2,0,24,0.184086561,0.207091093,0,0,0,0.035007238,24,OPTIMAL,24,0.05899477,1
0,5,3,5,9,0.2,FALSE,24,24,0,TRUE,1,0.008067846,OPTIMAL,2,0,27,0.016927958,0.024995804,0,0,0,0.018062592,27,OPTIMAL,27,0.014007568,1
0,5,3,5,10,0.2,FALSE,24,24,0,TRUE,1,0.007958174,OPTIMAL,2,0,31,0.017290115,0.025248289,0,0,0,0.017175913,31,OPTIMAL,31,0.019898891,1
0,5,3,5,11,0.2,FALSE,24,27,0,TRUE,1,0.021083117,OPTIMAL,2,8.82E-08,33.999997,0.050667763,0.071750879,0,0,0,0.031093597,34,OPTIMAL,34,0.059049845,1
0,5,3,5,12,0.2,FALSE,24,30,0,TRUE,1,0.025002718,OPTIMAL,2,0,37,0.306535959,0.331538677,0,0,0,0.035005331,37,OPTIMAL,37,0.210878611,1
0,5,3,6,10,0.2,FALSE,29,29,0,TRUE,1,0.008998394,OPTIMAL,2,0,31,0.018086195,0.027084589,0,0,0,0.018064737,31,OPTIMAL,31,0.010999918,1
0,5,3,6,11,0.2,FALSE,29,29,0,TRUE,1,0.007998705,OPTIMAL,2,0,34,0.018001795,0.0260005,0,0,0,0.017998457,34,OPTIMAL,34,0.013004541,1
0,5,3,6,12,0.2,FALSE,29,30,0,TRUE,1,0.028509855,OPTIMAL,2,0,37,0.025999308,0.054509163,0,0,0,0.037509203,37,OPTIMAL,37,0.036439657,1
0,5,3,6,13,0.2,FALSE,29,33,0,TRUE,1,0.049341679,OPTIMAL,2,0,40,0.068001032,0.11734271,0,0,0,0.063342333,40,OPTIMAL,40,0.135210752,1
0,5,3,7,12,0.2,FALSE,34,34,0,TRUE,1,0.009002209,OPTIMAL,2,0,37,0.02052021,0.029522419,0,0,0,0.018522024,37,OPTIMAL,37,0.013896704,1
0,5,3,7,13,0.2,FALSE,34,34,0,TRUE,1,0.009629726,OPTIMAL,2,0,40,0.027513266,0.037142992,0,0,0,0.018630028,40,OPTIMAL,40,0.015002489,1
0,5,3,7,14,0.2,FALSE,34,36,0,TRUE,1,0.055539131,OPTIMAL,2,0,43,0.079624176,0.135163307,0,0,0,0.065048218,43,OPTIMAL,43,0.049002409,1
0,5,3,7,15,0.2,FALSE,34,36,0,TRUE,1,0.041003227,OPTIMAL,2,0,46,0.063525677,0.104528904,0,0,0,0.057013035,46,OPTIMAL,46,0.041508913,1
0,5,3,8,14,0.2,FALSE,39,39,0,TRUE,1,0.009001732,OPTIMAL,2,0,43,0.030959606,0.039961338,0,0,0,0.026942253,43,OPTIMAL,43,0.016991615,1
0,5,3,8,15,0.2,FALSE,39,39,0,TRUE,1,0.009003162,OPTIMAL,2,0,46,0.026520967,0.03552413,0,0,0,0.021003246,46,OPTIMAL,46,0.015004873,1
0,5,3,8,16,0.2,FALSE,39,39,0,TRUE,1,0.013007402,OPTIMAL,2,0,49,0.021999598,0.035007,0,0,0,0.022006512,49,OPTIMAL,49,0.01500392,1
0,5,3,8,17,0.2,FALSE,39,42,0,TRUE,1,0.032532454,OPTIMAL,2,0,52,0.07950902,0.112041473,0,0,0,0.046528339,52,OPTIMAL,52,0.115513563,1
0,5,3,9,15,0.2,FALSE,44,44,0,TRUE,1,0.010998249,OPTIMAL,2,0,46,0.026000261,0.03699851,0,0,0,0.020998001,46,OPTIMAL,46,0.017999649,1
0,5,3,9,16,0.2,FALSE,44,44,0,TRUE,1,0.023519993,OPTIMAL,2,0,49,0.025000572,0.048520565,0,0,0,0.033520699,49,OPTIMAL,49,0.017000437,1
0,5,3,9,17,0.2,FALSE,44,44,0,TRUE,1,0.01999402,OPTIMAL,2,0,52,0.026510954,0.046504974,0,0,0,0.028998852,52,OPTIMAL,52,0.021996498,1
0,5,3,9,18,0.2,FALSE,44,45,0,TRUE,1,0.022270918,OPTIMAL,2,0,55,0.041000605,0.063271523,0,0,0,0.031271458,55,OPTIMAL,55,0.057999849,1
0,5,3,10,17,0.2,FALSE,51,51,0,TRUE,1,0.012002707,OPTIMAL,2,0,52,0.029002905,0.041005611,0,0,0,0.021003008,52,OPTIMAL,52,0.02199769,1
0,5,3,10,18,0.2,FALSE,51,51,0,TRUE,1,0.016513109,OPTIMAL,2,0,55,0.028999567,0.045512676,0,0,0,0.025512695,55,OPTIMAL,55,0.022001743,1
0,5,3,10,19,0.2,FALSE,51,51,0,TRUE,1,0.009997606,OPTIMAL,2,0,58,0.045696735,0.055694342,0,0,0,0.021001816,58,OPTIMAL,58,0.023103476,1
0,5,3,10,20,0.2,FALSE,51,51,0,TRUE,1,0.009509087,OPTIMAL,2,0,61,0.032001019,0.041510105,0,0,0,0.019509554,61,OPTIMAL,61,0.03800106,1
0,5,3,11,19,0.2,FALSE,56,56,0,TRUE,1,0.023000717,OPTIMAL,2,0,58,0.040006876,0.063007593,0,0,0,0.033005714,58,OPTIMAL,58,0.023520708,1
0,5,3,11,20,0.2,FALSE,56,56,0,TRUE,1,0.009997845,OPTIMAL,2,0,61,0.040048599,0.050046444,0,0,0,0.019971371,61,OPTIMAL,61,0.034990072,1
0,5,3,11,21,0.2,FALSE,56,56,0,TRUE,1,0.009999275,OPTIMAL,2,0,64,0.040982008,0.050981283,0,0,0,0.020031214,64,OPTIMAL,64,0.024749279,1
0,5,3,11,22,0.2,FALSE,56,56,0,TRUE,1,0.023138046,OPTIMAL,2,0,67,0.050510406,0.073648453,0,0,0,0.033142805,67,OPTIMAL,67,0.02478075,1
0,5,3,12,20,0.2,FALSE,61,61,0,TRUE,1,0.023741245,OPTIMAL,2,0,61,0.047654867,0.071396112,0,0,0,0.03274107,61,OPTIMAL,61,0.029998302,1
0,5,3,12,21,0.2,FALSE,61,61,0,TRUE,1,0.019007444,OPTIMAL,2,0,64,0.056069136,0.07507658,0,0,0,0.035004616,64,OPTIMAL,64,0.042007446,1
0,5,3,12,22,0.2,FALSE,61,61,0,TRUE,1,0.020518303,OPTIMAL,2,0,67,0.057559967,0.07807827,0,0,0,0.030709743,67,OPTIMAL,67,0.033001184,1
0,5,3,12,23,0.2,FALSE,61,61,0,TRUE,1,0.022012711,OPTIMAL,2,0,70,0.058511734,0.080524445,0,0,0,0.032017469,70,OPTIMAL,70,0.032525063,1
0,5,3,13,22,0.2,FALSE,66,66,0,TRUE,1,0.019995928,OPTIMAL,2,0,67,0.084997177,0.104993105,0,0,0,0.033993483,67,OPTIMAL,67,0.043679714,1
0,5,3,13,23,0.2,FALSE,66,66,0,TRUE,1,0.016001701,OPTIMAL,2,0,70,0.053273201,0.069274902,0,0,0,0.026278734,70,OPTIMAL,70,0.031511068,1
0,5,3,13,24,0.2,FALSE,66,66,0,TRUE,1,0.009999275,OPTIMAL,2,0,73,0.0732584,0.083257675,0,0,0,0.020002604,73,OPTIMAL,73,0.03192997,1
0,5,3,13,25,0.2,FALSE,66,66,0,TRUE,1,0.008999586,OPTIMAL,2,0,76,0.053999662,0.062999249,0,0,0,0.018998861,76,OPTIMAL,76,0.034507275,1
0,5,3,14,24,0.2,FALSE,71,71,0,TRUE,1,0.018004656,OPTIMAL,2,0,73,0.065509319,0.083513975,0,0,0,0.028512001,73,OPTIMAL,73,0.034999847,1
0,5,3,14,25,0.2,FALSE,71,71,0,TRUE,1,0.018001318,OPTIMAL,2,0,76,0.060827255,0.078828573,0,0,0,0.028001547,76,OPTIMAL,76,0.036009789,1
0,5,3,14,26,0.2,FALSE,71,71,0,TRUE,1,0.018509865,OPTIMAL,2,0,79,0.083528042,0.102037907,0,0,0,0.036511421,79,OPTIMAL,79,0.045342445,1
0,5,3,14,27,0.2,FALSE,71,71,0,TRUE,1,0.031051636,OPTIMAL,2,0,82,0.062001467,0.093053102,0,0,0,0.042052984,82,OPTIMAL,82,0.035000801,1
0,5,3,15,25,0.2,FALSE,75,75,0,TRUE,1,0.0140028,OPTIMAL,2,0,76,0.068509817,0.082512617,0,0,0,0.02400589,76,OPTIMAL,76,0.039510727,1
0,5,3,15,26,0.2,FALSE,75,75,0,TRUE,1,0.013002872,OPTIMAL,2,0,79,0.070127964,0.083130836,0,0,0,0.02300334,79,OPTIMAL,79,0.041614056,1
0,5,3,15,27,0.2,FALSE,75,75,0,TRUE,1,0.02351141,OPTIMAL,2,0,82,0.067020416,0.090531826,0,0,0,0.033510923,82,OPTIMAL,82,0.036516905,1
0,5,3,15,28,0.2,FALSE,75,75,0,TRUE,1,0.013001442,OPTIMAL,2,0,85,0.076612473,0.089613914,0,0,0,0.023104429,85,OPTIMAL,85,0.051515341,1
0,5,4,4,5,0.2,FALSE,20,20,0,TRUE,1,0.013997793,OPTIMAL,2,0,16,0.022513151,0.036510944,0,0,0,0.022509098,16,OPTIMAL,16,0.022997856,1
0,5,4,4,6,0.2,FALSE,20,24,0,TRUE,1,0.042513132,OPTIMAL,2,0,20,0.285833597,0.328346729,0,0,0,0.053510666,20,OPTIMAL,20,0.196014404,1
0,5,4,5,7,0.2,FALSE,24,24,0,TRUE,1,0.00900507,OPTIMAL,2,0,30,0.018234968,0.027240038,0,0,0,0.01770997,30,OPTIMAL,30,0.013999224,1
0,5,4,5,8,0.2,FALSE,24,28,0,TRUE,1,0.052397728,OPTIMAL,2,0,34,0.08251071,0.134908438,0,0,0,0.076393604,34,OPTIMAL,33.9999955,0.117521524,1.000000132
0,5,4,6,8,0.2,FALSE,29,29,0,TRUE,1,0.017008781,OPTIMAL,2,0,34,0.019997597,0.037006378,0,0,0,0.027007103,34,OPTIMAL,34,0.019008875,1
0,5,4,6,9,0.2,FALSE,29,32,0,TRUE,1,0.041508675,OPTIMAL,2,1.08E-07,37.99999589,0.06950593,0.111014605,0,0,0,0.053513765,38,OPTIMAL,38,0.066513777,1
0,5,4,7,9,0.2,FALSE,34,34,0,TRUE,1,0.009003162,OPTIMAL,2,0,38,0.020011187,0.029014349,0,0,0,0.018005371,38,OPTIMAL,38,0.020085335,1
0,5,4,7,10,0.2,FALSE,34,34,0,TRUE,1,0.008997917,OPTIMAL,2,0,45,0.037044525,0.046042442,0,0,0,0.02903223,45,OPTIMAL,45,0.017999172,1
0,5,4,7,11,0.2,FALSE,34,36,0,TRUE,1,0.045525551,OPTIMAL,2,0,49,0.213905573,0.259431124,0,0,0,0.057525635,49,OPTIMAL,49,0.075629234,1
0,5,4,8,10,0.2,FALSE,39,39,0,TRUE,1,0.010996342,OPTIMAL,2,0,45,0.021520376,0.032516718,0,0,0,0.02050662,45,OPTIMAL,45,0.026000738,1
0,5,4,8,11,0.2,FALSE,39,39,0,TRUE,1,0.023011923,OPTIMAL,2,0,49,0.021998644,0.045010567,0,0,0,0.032010555,49,OPTIMAL,49,0.015009165,1
0,5,4,8,12,0.2,FALSE,39,40,0,TRUE,1,0.016516685,OPTIMAL,2,0,53,0.053047657,0.069564342,0,0,0,0.026516676,53,OPTIMAL,53,0.047685385,1
0,5,4,8,13,0.2,FALSE,39,44,0,TRUE,1,0.059113741,OPTIMAL,2,0,57,0.329141617,0.388255358,0,0,0,0.071114063,57,OPTIMAL,56.99999156,0.488121033,1.000000148
0,5,4,9,12,0.2,FALSE,44,44,0,TRUE,1,0.009940147,OPTIMAL,2,0,53,0.027925253,0.0378654,0,0,0,0.019943714,53,OPTIMAL,53,0.017996788,1
0,5,4,9,13,0.2,FALSE,44,44,0,TRUE,1,0.009996653,OPTIMAL,2,0,57,0.024510384,0.034507036,0,0,0,0.0189991,57,OPTIMAL,57,0.015999317,1
0,5,4,9,14,0.2,FALSE,44,48,0,TRUE,1,0.058534384,OPTIMAL,2,0,61,0.289051294,0.347585678,0,0,0,0.071546555,61,OPTIMAL,61,0.240543842,1
0,5,4,10,13,0.2,FALSE,51,51,0,TRUE,1,0.01019311,OPTIMAL,2,0,57,0.029510975,0.039704084,0,0,0,0.019193649,57,OPTIMAL,57,0.020407677,1
0,5,4,10,14,0.2,FALSE,51,51,0,TRUE,1,0.023919582,OPTIMAL,2,0,61,0.030001163,0.053920746,0,0,0,0.033919811,61,OPTIMAL,61,0.020512342,1
0,5,4,10,15,0.2,FALSE,51,51,0,TRUE,1,0.023561239,OPTIMAL,2,0,66,0.031507969,0.055069208,0,0,0,0.033559084,66,OPTIMAL,66,0.021000385,1
0,5,4,10,16,0.2,FALSE,51,53,0,TRUE,1,0.029412508,OPTIMAL,2,2.26E-08,69.99999842,0.10651803,0.135930538,0,0,0,0.040413857,70,OPTIMAL,70,0.131520987,1
0,5,4,11,14,0.2,FALSE,56,56,0,TRUE,1,0.012708902,OPTIMAL,2,0,61,0.059544802,0.072253704,0,0,0,0.039722681,61,OPTIMAL,61,0.047526836,1
0,5,4,11,15,0.2,FALSE,56,56,0,TRUE,1,0.025001764,OPTIMAL,2,0,66,0.033999681,0.059001446,0,0,0,0.035001755,66,OPTIMAL,66,0.022524118,1
0,5,4,11,16,0.2,FALSE,56,56,0,TRUE,1,0.008999348,OPTIMAL,2,0,70,0.03352952,0.042528868,0,0,0,0.017999411,70,OPTIMAL,70,0.02360177,1
0,5,4,11,17,0.2,FALSE,56,57,0,TRUE,1,0.059517384,OPTIMAL,2,0,74,0.067132473,0.126649857,0,0,0,0.070935726,74,OPTIMAL,74,0.084786892,1
0,5,4,12,15,0.2,FALSE,61,61,0,TRUE,1,0.022933006,OPTIMAL,2,0,66,0.062525034,0.08545804,0,0,0,0.040932417,66,OPTIMAL,66,0.035345554,1
0,5,4,12,16,0.2,FALSE,61,61,0,TRUE,1,0.011507511,OPTIMAL,2,0,70,0.041999578,0.05350709,0,0,0,0.02150631,70,OPTIMAL,70,0.033998013,1
0,5,4,12,17,0.2,FALSE,61,61,0,TRUE,1,0.019998074,OPTIMAL,2,0,74,0.039307833,0.059305906,0,0,0,0.030997753,74,OPTIMAL,74,0.026509047,1
0,5,4,12,18,0.2,FALSE,61,61,0,TRUE,1,0.010992527,OPTIMAL,2,0,78,0.046509027,0.057501554,0,0,0,0.026503801,78,OPTIMAL,78,0.028011799,1
0,5,4,13,17,0.2,FALSE,66,66,0,TRUE,1,0.0119977,OPTIMAL,2,0,74,0.044590712,0.056588411,0,0,0,0.022083044,74,OPTIMAL,74,0.031005383,1
0,5,4,13,18,0.2,FALSE,66,66,0,TRUE,1,0.011003971,OPTIMAL,2,0,78,0.046749592,0.057753563,0,0,0,0.022080421,78,OPTIMAL,78,0.028674603,1
0,5,4,13,19,0.2,FALSE,66,66,0,TRUE,1,0.023106575,OPTIMAL,2,0,82,0.062725782,0.085832357,0,0,0,0.036617517,82,OPTIMAL,82,0.04350853,1
0,5,4,13,20,0.2,FALSE,66,66,0,TRUE,1,0.024328947,OPTIMAL,2,0,88,0.04399991,0.068328857,0,0,0,0.034328938,88,OPTIMAL,88,0.042515755,1
0,5,4,14,18,0.2,FALSE,71,71,0,TRUE,1,0.018937588,OPTIMAL,2,0,78,0.054887056,0.073824644,0,0,0,0.02982378,78,OPTIMAL,78,0.033508539,1
0,5,4,14,19,0.2,FALSE,71,71,0,TRUE,1,0.016001225,OPTIMAL,2,0,82,0.064997673,0.080998898,0,0,0,0.025999069,82,OPTIMAL,82,0.045999765,1
0,5,4,14,20,0.2,FALSE,71,71,0,TRUE,1,0.026084185,OPTIMAL,2,0,88,0.057509899,0.083594084,0,0,0,0.035595179,88,OPTIMAL,88,0.032633066,1
0,5,4,14,21,0.2,FALSE,71,71,0,TRUE,1,0.018996954,OPTIMAL,2,0,92,0.051507711,0.070504665,0,0,0,0.028997421,92,OPTIMAL,92,0.033514023,1
0,5,4,15,19,0.2,FALSE,75,75,0,TRUE,1,0.013996363,OPTIMAL,2,0,82,0.062506914,0.076503277,0,0,0,0.024998665,82,OPTIMAL,82,0.036509752,1
0,5,4,15,20,0.2,FALSE,75,75,0,TRUE,1,0.011998892,OPTIMAL,2,0,88,0.064507246,0.076506138,0,0,0,0.022505999,88,OPTIMAL,88,0.036002636,1
0,5,4,15,21,0.2,FALSE,75,75,0,TRUE,1,0.013000011,OPTIMAL,2,0,92,0.078512192,0.091512203,0,0,0,0.023092747,92,OPTIMAL,92,0.03572607,1
0,5,4,15,22,0.2,FALSE,75,75,0,TRUE,1,0.012914419,OPTIMAL,2,0,96,0.06152606,0.074440479,0,0,0,0.022910595,96,OPTIMAL,96,0.034657478,1
0,5,5,4,4,0.2,TRUE,20,20,0,TRUE,1,0.020971298,OPTIMAL,2,0,20,0.022781134,0.043752432,0,0,0,0.043752432,20,OPTIMAL,20,0.020909786,1
0,5,5,5,5,0.2,FALSE,24,24,0,TRUE,1,0.00905323,OPTIMAL,2,0,27,0.017999887,0.027053118,0,0,0,0.018054008,27,OPTIMAL,27,0.018424749,1
0,5,5,5,6,0.2,FALSE,24,27,0,TRUE,1,0.039117813,OPTIMAL,2,0,32,0.111987352,0.151105165,0,0,0,0.049293041,32,OPTIMAL,32,0.072608232,1
0,5,5,6,6,0.2,FALSE,29,29,0,TRUE,1,0.009569883,OPTIMAL,2,0,32,0.02306509,0.032634974,0,0,0,0.018648863,32,OPTIMAL,32,0.015973091,1
0,5,5,6,7,0.2,FALSE,29,32,0,TRUE,1,0.027800083,OPTIMAL,2,0,37,0.154821873,0.182621956,0,0,0,0.038800478,37,OPTIMAL,37,0.093744755,1
0,5,5,7,7,0.2,FALSE,34,34,0,TRUE,1,0.010077,OPTIMAL,2,0,37,0.022981405,0.033058405,0,0,0,0.019069195,37,OPTIMAL,37,0.018318176,1
0,5,5,7,8,0.2,FALSE,34,37,0,TRUE,1,0.065969467,OPTIMAL,2,0,42,0.199481487,0.265450954,0,0,0,0.07796073,42,OPTIMAL,42,0.106698513,1
0,5,5,8,8,0.2,FALSE,39,39,0,TRUE,1,0.011004925,OPTIMAL,2,0,42,0.023622751,0.034627676,0,0,0,0.020118475,42,OPTIMAL,42,0.028999805,1
0,5,5,8,9,0.2,FALSE,39,42,0,TRUE,1,0.048505306,OPTIMAL,2,0,47,0.118517637,0.167022943,0,0,0,0.058505058,47,OPTIMAL,47,0.091513634,1
0,5,5,9,9,0.2,FALSE,44,44,0,TRUE,1,0.009926081,OPTIMAL,2,0,47,0.026999712,0.036925793,0,0,0,0.018925905,47,OPTIMAL,47,0.017014503,1
0,5,5,9,10,0.2,FALSE,44,44,0,TRUE,1,0.009504795,OPTIMAL,2,0,56,0.02679491,0.036299706,0,0,0,0.020508051,56,OPTIMAL,56,0.016011477,1
0,5,5,9,11,0.2,FALSE,44,49,0,TRUE,1,0.034515381,OPTIMAL,2,5.92E-08,60.99999639,0.476700544,0.511215925,2,0,2,0.044519901,61,OPTIMAL,61,0.323818445,1
0,5,5,10,10,0.2,FALSE,51,51,0,TRUE,1,0.010523796,OPTIMAL,2,0,56,0.031014919,0.041538715,0,0,0,0.020521641,56,OPTIMAL,56,0.019508362,1
0,5,5,10,11,0.2,FALSE,51,51,0,TRUE,1,0.010999203,OPTIMAL,2,0,61,0.031253576,0.042252779,0,0,0,0.021154404,61,OPTIMAL,61,0.01900053,1
0,5,5,10,12,0.2,FALSE,51,54,0,TRUE,1,0.079512119,OPTIMAL,2,0,66,0.363188267,0.442700386,0,0,0,0.10678792,66,OPTIMAL,66,0.226248741,1
0,5,5,11,11,0.2,FALSE,56,56,0,TRUE,1,0.010003805,OPTIMAL,2,0,61,0.043511152,0.053514957,0,0,0,0.022511959,61,OPTIMAL,61,0.039012909,1
0,5,5,11,12,0.2,FALSE,56,56,0,TRUE,1,0.020004034,OPTIMAL,2,0,66,0.035509109,0.055513144,0,0,0,0.031008005,66,OPTIMAL,66,0.021000147,1
0,5,5,11,13,0.2,FALSE,56,59,0,TRUE,1,0.108143806,OPTIMAL,2,0,71,0.3036654,0.411809206,0,0,0,0.128141642,71,OPTIMAL,71,0.330534697,1
0,5,5,12,12,0.2,FALSE,61,61,0,TRUE,1,0.010376215,OPTIMAL,2,0,66,0.039912224,0.050288439,0,0,0,0.02038002,66,OPTIMAL,66,0.026511669,1
0,5,5,12,13,0.2,FALSE,61,61,0,TRUE,1,0.01099658,OPTIMAL,2,0,71,0.038510084,0.049506664,0,0,0,0.020996809,71,OPTIMAL,71,0.024005413,1
0,5,5,12,14,0.2,FALSE,61,64,0,TRUE,1,0.111578941,OPTIMAL,2,0,76,0.396120548,0.50769949,0,0,0,0.125577688,76,OPTIMAL,76,0.280703068,1
0,5,5,13,13,0.2,FALSE,66,66,0,TRUE,1,0.011002302,OPTIMAL,2,0,71,0.044437408,0.055439711,0,0,0,0.022433758,71,OPTIMAL,71,0.026300907,1
0,5,5,13,14,0.2,FALSE,66,66,0,TRUE,1,0.011003256,OPTIMAL,2,0,76,0.044001579,0.055004835,0,0,0,0.021004677,76,OPTIMAL,76,0.036511421,1
0,5,5,13,15,0.2,FALSE,66,66,0,TRUE,1,0.030997276,OPTIMAL,2,0,83,0.057007313,0.088004589,0,0,0,0.054001093,83,OPTIMAL,83,0.043997526,1
